Date,Portfolio_Value
2024-12-18,243484.28508811427
2024-12-19,247724.89144644263
2024-12-20,248616.0546087894
2024-12-23,243290.79128260282
2024-12-24,240859.99416095344
2024-12-26,241359.54212217947
2024-12-27,243313.3555150382
2024-12-30,244074.85749038414
2024-12-31,243782.00715068314
2025-01-02,240435.0218015744
2025-01-03,241112.390249405
2025-01-06,240969.10927963897
2025-01-07,245317.04075895844
2025-01-08,243900.14962900933
2025-01-10,248762.06046536044
2025-01-13,251716.3584136162
2025-01-14,253950.34142568836
2025-01-15,249660.14076676773
2025-01-16,253484.1723130709
2025-01-17,255670.8170670311
2025-01-21,259041.93399211147
2025-01-22,257724.69460983895
2025-01-23,263218.48048567463
2025-01-24,258246.5073537591
2025-01-27,257200.1853622555
2025-01-28,255832.30935663922
2025-01-29,259271.29380006818
2025-01-30,257295.09441984742
2025-01-31,258265.183891482
2025-02-03,258151.62042678322
2025-02-04,260647.78924746194
2025-02-05,260279.16083930462
2025-02-06,262607.7870893809
2025-02-07,265950.19183747354
2025-02-10,266194.6298793132
2025-02-11,271527.5966919123
2025-02-12,272131.0681497141
2025-02-13,271052.0073073985
2025-02-14,271181.88189650787
2025-02-18,268787.7578272559
2025-02-19,272876.21948691807
2025-02-20,271823.9048964545
2025-02-21,275975.8850839735
2025-02-24,273292.15159392613
2025-02-25,274970.340322869
2025-02-26,272045.6513508298
2025-02-27,271800.3988347032
2025-02-28,270371.19805642485
2025-03-03,268416.68267434096
2025-03-04,268524.9702666185
2025-03-05,262995.3997150514
2025-03-06,265912.9035973022
2025-03-07,265651.8852936332
